date,S&P 500 Health Care (Sector),S&P 500 Real Estate (Sector),S&P 500 Industrials (Sector),S&P 500 Information Technology (Sector),S&P 500 Materials (Sector),S&P GSCI Unleaded Gasoline TR,S&P GSCI Industrial Metals TR,S&P GSCI Crude Oil Capped Component TR,S&P GSCI Agriculture TR,S&P 500 Energy (Sector),S&P 500 Consumer Staples (Sector),S&P 500 Financials (Sector),S&P 500 Consumer Discretionary (Sector),S&P 500 Communication Services (Sector),S&P 500 Bond Index,S&P U.S. Treasury Bill Index,S&P 500 VIX Short-Term Futures 0.5X Leveraged Daily Index (USD) TR,S&P 500 Utilities (Sector),S&P 500
4/6/2021,133.24,114.73,129.49,178.7,139.25,97.92,126.2,121.7,139.44,73.93,121.53,127.02,147.41,151.02,115.31,102.38,78.09,113.49,140.14
4/7/2021,132.92,114.89,128.92,179.66,136.81,97.2,125.25,122.26,139.89,74.25,121.3,127.54,147.31,152.12,115.15,102.38,77.17,113.35,140.35
4/8/2021,133.07,114.25,129.19,182.21,137.02,97.57,126.44,122.99,142.36,73.24,121.39,127.53,148.02,151.99,115.49,102.38,76.51,113.23,140.94
4/9/2021,134.62,114.41,130.47,184.02,138.16,97.73,125.36,122.75,142.57,72.88,121.33,128.63,149.73,152.25,115.32,102.38,76.32,113.15,142.03
4/12/2021,134.69,115.04,130.91,183.13,138.6,98.14,124.35,122.36,140.56,72.19,121.88,129.19,150.57,151.33,115.31,102.38,75.89,113.23,142
4/13/2021,135.29,115.77,130.32,184.87,138.34,98.55,125.36,123.52,142.04,72.26,121.28,128,152.13,151.46,115.56,102.38,75.6,114.61,142.47
4/14/2021,135.13,114.96,130.46,182.76,139.23,101.63,127.38,126.64,144.99,74.36,121.19,128.84,150.34,150.16,115.57,102.38,76.46,115.07,141.88
4/15/2021,137.48,117.21,130.96,186.02,140.98,102.22,129.23,127.38,145.66,73.71,122.16,128.71,151.59,152.07,116.13,102.38,75.17,116.35,143.46
4/16/2021,138.51,117.41,131.23,185.96,142.64,101.72,128.38,126.98,145.6,73.05,122.95,129.56,152.78,152.23,115.83,102.38,74.57,117.29,143.98
4/19/2021,138.49,117.75,130.7,184.33,142.02,101.9,129.57,127.33,146.24,73,122.37,129.19,151.04,151.82,115.64,102.38,75.97,116.72,143.21
4/20/2021,139.08,119.08,129.27,182.78,140.69,100.64,128.59,127.18,148.6,71.06,123.07,126.84,149.19,151.04,115.74,102.38,76.67,118.25,142.24
4/21/2021,140.67,119.55,131.03,184.65,143.31,99,130.51,126.89,151.26,72.11,123.64,128.6,151.12,150.61,115.85,102.38,74.74,117.19,143.56
4/22/2021,140.07,119.11,130.41,182.48,140.81,98.66,130.26,127.66,156.18,71.09,122.59,127.18,149.37,149.62,116,102.38,76.9,116.38,142.24
4/23/2021,140.96,119.8,131.8,185.11,143.17,99.85,131.6,128.74,156.86,71.76,122.4,129.53,150.9,151.28,115.97,102.38,75.6,116.18,143.79
4/26/2021,140.47,120.04,131.42,186.15,143.89,99.11,134.05,130.16,161.44,72.21,120.98,129.96,151.84,151.68,116,102.38,75.22,115.54,144.05
4/27/2021,139.75,120.01,132.57,185.64,143.57,101.03,134.8,131.39,161.35,73.12,120.94,131.14,151.69,151,115.67,102.38,74.35,114.67,144.02
4/28/2021,139.27,119.6,132.21,183.85,143.88,103.3,135.27,131.59,159.03,75.57,120.98,131.5,151.69,152.83,115.73,102.38,74.29,114.5,143.9
4/29/2021,138.73,120.42,133.13,183.8,144.77,104.77,135.59,131.98,158.75,76.4,122.27,133.89,151.87,157.03,115.6,102.38,74.11,115.53,144.87
4/30/2021,138.28,121.16,132.24,181.18,143.22,103.4,135.2,131.44,162,74.33,122.32,132.61,152.33,155.63,115.73,102.38,75.56,116.41,143.83
5/3/2021,139.9,120.59,133.6,180.79,145.41,104.65,135.2,132.06,161.14,76.49,123.41,133.32,151.32,155.02,115.83,102.38,74.31,116.37,144.22
5/4/2021,139.95,119.85,134.15,177.37,146.92,107.13,136.94,133.2,163.62,76.51,122.75,134.25,149.45,153.58,115.99,102.38,75.68,115.96,143.26
5/5/2021,140.27,118.03,134.33,177.08,148.86,107.13,137.03,134.19,166.43,79.06,122.63,135.51,148.88,153.17,116.12,102.38,74.68,113.98,143.36
5/6/2021,140.37,118.66,135.26,178.88,150.22,105.26,138.96,134.74,168.98,79.44,124.25,137.45,149.36,154.86,116.23,102.38,74.39,114.82,144.53
5/7/2021,141.38,120.1,136.68,180.28,151.61,105.87,142.43,135.7,170.93,80.94,124.26,138.19,150.55,155.8,116.2,102.38,72.24,115.11,145.6
5/10/2021,141.52,120.51,136.79,175.71,150.99,106.12,141.69,135.05,167.15,80.9,125.21,138.03,147.61,152.83,115.91,102.38,73.96,116.27,144.08
5/11/2021,140.14,119.17,134.81,175.28,151.52,106.41,142.22,135.89,169.63,78.83,124.12,135.72,146.25,152.01,115.62,102.38,76.77,114.89,142.83
5/12/2021,138.73,116.35,131.52,170.26,147.67,107.4,141.06,135.99,168.62,78.87,122.49,133.96,141.45,148.93,115.1,102.38,83.39,112.19,139.76
5/13/2021,140.05,117.72,134.02,172.6,149.93,104.23,139.3,132.67,161.35,77.81,124.19,136.47,142.42,150.21,115.22,102.38,79.37,114.19,141.47
5/14/2021,140.59,118.91,135.81,176.26,151.71,105.69,139.03,133.35,158.53,80.27,124.73,138.58,144.99,152.76,115.65,102.38,74.65,114.63,143.58
5/17/2021,140.35,118.9,135.43,175.03,153.08,107.25,141.19,135.07,159.03,82.12,124.55,138.76,144.94,151.42,115.64,102.38,75.97,113.64,143.21
5/18/2021,140.42,119.1,133.43,173.6,151.41,107.34,141.28,134.92,159.66,79.95,124.22,136.89,143.77,149.56,115.59,102.38,76.51,113.64,141.99
5/19/2021,140.22,118.6,132.66,174.17,149.08,104.47,136.56,132.06,157.47,77.94,123.81,136.02,142.7,149.7,115.33,102.39,78.23,113.44,141.58
5/20/2021,141.68,120.19,132.93,177.42,149.15,101.9,136.64,131,157.47,77.84,124.86,136.15,144.06,152.21,115.71,102.39,76.14,114.37,143.07
5/21/2021,141.63,119.99,133.5,176.5,149.55,103.13,134.84,131.85,156.67,77.99,124.82,137.37,143.21,151.78,115.85,102.39,75.68,114.99,142.96
5/24/2021,141.71,121.25,134.29,179.6,150.8,105.66,135.46,133.21,155.82,78.76,125.21,138.01,144.67,154.58,116.06,102.39,73.89,114.76,144.37
5/25/2021,141.28,121.63,133.9,179.71,149.48,105.72,135.13,133.21,152.24,77.15,125.29,136.69,145.14,154.76,116.5,102.39,73.88,113.41,144.07
5/26/2021,140.49,121.9,134.36,179.69,149.56,107.13,136.2,133.48,152.04,77.87,125.07,137.14,146.44,155.67,116.49,102.39,72.05,113.41,144.34
5/27/2021,140.26,121.7,136.2,178.74,150.67,107.33,140,135.2,157.96,77.92,124.34,138.77,146.74,156.01,116.4,102.39,70.19,112.66,144.51
5/28/2021,140.68,122.49,136.07,179.29,150.44,106.41,140.37,134.99,156.85,77.97,124.34,138.82,146.41,155.52,116.34,102.39,70.97,113.18,144.62
6/1/2021,138.37,124.56,136.64,178.53,152.54,108.08,140.11,136.84,161.94,81.04,123.97,139.73,146.14,155.84,116.28,102.38,71.8,112.47,144.55
6/2/2021,138.07,126.31,136.24,179.64,151.1,109.26,139.13,137.55,160.76,82.45,124.53,139.9,145.56,155.42,116.45,102.38,70.95,113.04,144.76
6/3/2021,138.61,126.05,135.91,177.99,151.07,109.65,135.33,136.23,158.48,82.7,125.16,140.24,143.78,154.29,116.24,102.38,71.57,113.63,144.23
6/4/2021,139.06,126.21,136.36,181.41,151.35,110.13,137.4,137.78,162.21,83.18,125.58,140.49,144.95,156.39,116.75,102.38,69.66,113.46,145.5
6/7/2021,139.52,127.37,135.42,181.38,149.49,109.19,136.45,136.83,159.04,82.86,125.36,139.61,144.88,157.13,116.69,102.38,68.96,113.67,145.39
6/8/2021,139.02,128.02,135.77,181.42,149.73,110.44,137.61,137.66,158.81,83.59,124.29,139.34,146.27,156.78,117,102.38,69.39,112.64,145.41
6/9/2021,140.41,128.22,134.38,181.53,148.59,109.64,138.01,137.66,157.83,83.12,123.76,137.86,145.6,156.55,117.39,102.38,69.96,113.6,145.15
6/10/2021,142.78,129.44,133.74,182.89,147.76,110.14,137.69,137.99,157.39,83.01,124.56,136.32,146.6,157.66,117.72,102.38,67.96,114.37,145.82
6/11/2021,141.74,128.67,134,183.91,148.29,108.88,138.49,138.36,154.55,82.7,124.68,137.15,147.31,157.67,117.69,102.38,66.97,114.69,146.11
6/14/2021,141.85,129.22,133.35,185.82,146.39,108.21,138.95,137.92,149.99,82.38,124.51,135.73,147.48,158.84,117.42,102.38,67.32,114.82,146.37
6/15/2021,141.81,127.88,133.97,184.63,146.11,108.21,135.27,137.58,147.97,84.08,124.16,136.04,146.78,158.06,117.42,102.38,68.2,115.22,146.08
6/16/2021,141.27,126.75,132.65,183.67,144.4,107.56,135.99,137.6,146.94,83.67,122.63,135.85,147.01,156.85,117.18,102.38,68.3,113.5,145.29
6/17/2021,142.39,127.18,130.59,185.82,141.22,106.51,131.52,133.77,139.42,80.75,123.08,131.86,147.9,157.75,117.65,102.38,68.11,114.06,145.23
6/18/2021,140.65,125.28,128.96,184.08,138.94,108.26,129.9,134.54,144.57,78.39,121.04,128.64,147.21,155.94,118.34,102.38,71.21,111.06,143.32
6/21/2021,142.47,127.69,131.77,186.05,141.81,109.71,130.65,135.83,144.45,81.76,122.37,131.66,147.99,157.35,117.86,102.38,68.92,112.58,145.33
6/22/2021,142.77,127.12,131.94,187.7,142.3,111.06,132.12,135.8,141.83,82.3,122.59,131.79,149.54,158.54,117.97,102.38,67.18,111.82,146.07
6/23/2021,142.11,126.66,131.58,187.49,141.42,113.04,133.9,136.51,142.58,82.52,121.89,132.15,150.47,158.21,117.82,102.38,66.52,110.65,145.92
6/24/2021,142.83,126.09,132.59,188.7,141.8,113.54,133.93,136.7,141.8,83.22,122.29,133.75,150.6,159.49,117.87,102.38,66.01,110.54,146.76
6/25/2021,143.49,126.91,132.88,188.42,141.86,112.6,134.81,137.49,139.48,83.62,123.27,135.43,151.07,159.62,117.77,102.38,65.31,111.79,147.25
6/28/2021,143.73,127.01,132.18,190.51,141.83,110.44,134.64,137.67,143.99,80.84,123.31,134.33,151.48,160.94,118.11,102.38,65.27,112.47,147.59
6/29/2021,143.83,126.82,131.86,191.85,141.77,111.62,135.96,138.05,143.76,80.43,122.8,133.89,151.83,160.1,118.23,102.38,66.01,110.61,147.63
6/30/2021,143.76,125.86,132.97,191.66,142.11,111.64,135.52,139.19,150.88,81.48,123.68,134.51,151.89,159.74,118.4,102.38,65.63,110.43,147.83
7/1/2021,145.1,126.25,133.79,191.86,142.9,112.92,134.68,139.78,150.12,82.88,123.33,135.55,152.55,161.15,118.35,102.38,65.06,111.68,148.6
7/2/2021,146.35,126.91,134.03,194.53,143.02,114.53,136.22,139.79,148.7,82.71,123.71,135.28,154.19,162.64,118.6,102.38,65.02,111.77,149.72
7/6/2021,146.22,127.99,132.78,195.24,140.97,110.96,134.88,137.19,141.15,80.06,123.21,133.18,155.34,162.49,118.96,102.38,65.78,112.26,149.41
7/7/2021,147.12,128.66,134.11,196.2,142.4,109.86,135.48,136.33,140.77,78.68,123.89,133.29,155.33,162.32,119.42,102.38,65.91,112.92,149.92
7/8/2021,146.42,128.56,132.2,194.39,140.46,112.12,133.55,136.33,139.77,78.32,123.52,130.67,155.19,160.62,119.49,102.38,68,112.64,148.63
7/9/2021,146.95,130.26,134.34,196.24,143.28,113.78,136.41,137.84,139.35,79.89,124.24,134.42,156.42,161.93,118.93,102.38,65.75,112.82,150.31
7/12/2021,147.21,131.38,134.48,196.32,143.66,112.95,135.38,138.25,142.49,79.81,123.98,135.72,157.34,163.39,118.9,102.38,65.54,113.14,150.83
7/13/2021,147.05,129.65,133.18,197.18,142.3,114.79,136.22,138.86,142.72,79.24,123.93,134.27,155.5,163.21,118.59,102.38,65.92,112.28,150.3
7/14/2021,146.75,130.8,133.13,198.62,142.03,113.15,135.4,137.98,146.12,76.91,125.07,133.61,155.23,163.32,119.06,102.38,65.12,113.22,150.47
7/15/2021,146.38,130.98,133.43,196.95,142.09,111.14,136.58,137.65,146.79,75.83,125.59,134.11,154.24,162.45,119.42,102.38,65.55,114.57,149.98
7/16/2021,146.7,131.11,132.29,195.04,139.92,111.27,135.93,138.13,147.82,73.73,125.78,132.31,152.3,161.52,119.32,102.38,66.99,115.71,148.85
7/19/2021,145.13,129.03,129.46,192.33,136.87,104.09,132.88,133.69,146.48,71.08,125.4,128.61,150.58,158.86,119.88,102.38,72.1,113.87,146.49
7/20/2021,146.87,131.46,133,195.16,138.52,105.09,134.6,135.48,149.29,72.06,125.3,131.72,153.18,160.61,119.57,102.39,68.74,114.31,148.71
7/21/2021,147.17,130.99,134.34,197.08,140.03,109.26,134.32,138.09,150.43,74.61,125.13,133.97,154.42,161.79,119.23,102.39,66.53,113.06,149.93
7/22/2021,148.15,130.1,133.87,198.48,140.08,111.92,135.9,139.85,149.07,73.76,124.81,132.58,155.32,162.45,119.62,102.39,67.27,113.25,150.24
7/23/2021,149.89,131.24,134.43,200.45,141.03,112.6,137.05,139.98,147.15,73.44,126.34,132.75,156.65,166.75,119.45,102.39,66.94,114.7,151.76
7/26/2021,148.96,131.24,134.41,200.4,142.27,113.31,139.6,141.22,148.12,75.28,126.57,133.48,157.85,167.94,119.41,102.39,66.65,114.69,152.12
7/27/2021,149.61,132.31,133.69,198.39,142.47,113.6,138.36,140.19,147.8,74.52,126.84,133.54,156.02,166.16,119.81,102.39,67.56,116.66,151.41
7/28/2021,150.19,131.48,133.3,198.2,142.83,113.64,138.9,141.06,148.93,75.24,125.74,133.26,155.67,167.41,119.93,102.39,66.67,115.86,151.38
7/29/2021,150.47,131.17,134.33,199.15,144.37,115.79,141.22,142.63,150.51,75.94,126.46,134.68,156.98,165.88,119.7,102.39,66.09,116.09,152.01
7/30/2021,150.58,131.59,134.09,198.98,144.96,116.26,140.47,141.33,147.71,74.61,126.61,133.7,152.62,165.15,119.95,102.39,66.99,115.08,151.19
8/2/2021,150.84,131.6,133.12,198.25,143.25,113.28,140.77,140.31,150.06,74.08,126.25,133.58,153.05,164.83,120.34,102.39,68.24,115.94,150.91
8/3/2021,152.97,132.19,134.95,199.61,144.7,113.08,138.77,139.82,148.65,75.43,126.87,135.09,154.23,164.53,120.29,102.39,66.51,116.65,152.15
8/4/2021,152.33,131.73,133.11,200,143.28,112.05,137.8,138.15,147.9,73.22,125.27,134.07,152.93,164.91,120.27,102.39,66.44,116.49,151.45
8/5/2021,151.75,132.82,133.77,201.08,143.08,114.24,138.61,138.86,149.23,74.16,125.98,135.73,154.33,166.41,119.97,102.39,65.65,117.8,152.36
8/6/2021,151.59,132.51,134.33,200.84,145.18,110.96,137.65,138.15,150.17,74.85,125.92,138.46,153.2,166.38,119.33,102.39,64.74,117.7,152.61
8/9/2021,152.17,131.96,133.79,200.14,145.01,108.24,135.96,135.96,149.4,73.74,126.32,138.88,152.99,166.44,119.05,102.39,64.51,117.57,152.47
8/10/2021,151.8,130.52,135.14,198.68,147.15,108.44,137.89,138.39,151.67,75.01,127.21,140.28,153.37,166.59,118.79,102.39,63.91,117.68,152.62
8/11/2021,150.33,131.17,136.9,198.73,149.25,108.54,138.57,139.56,152.34,75.57,127.6,141.92,153.56,166.63,118.74,102.39,62.95,118.76,153
8/12/2021,151.48,131.62,136.59,199.9,148.97,106.07,138.17,140.06,155.58,75.2,127.5,142.1,153.71,167.21,118.69,102.39,62.37,118.76,153.45
8/13/2021,152.39,132.52,136.15,200.98,149.08,105.22,139.37,140.25,156.85,74.24,128.53,141.07,153.26,167.63,119.22,102.39,62.4,119.43,153.7
8/16/2021,154.11,132.68,136.62,201.86,148.35,102.92,138.4,139.58,156.56,72.88,129.35,140.82,152.68,168.04,119.48,102.39,62.58,120.21,154.1
8/17/2021,155.84,132.86,135.17,200.1,146.56,101.57,136.91,138.25,154.57,72.21,129.4,139.64,149.16,166.37,119.39,102.39,63.5,120.22,153.01
8/18/2021,153.56,131.43,133.68,197.33,144.9,100.4,134.46,137.43,154.9,70.48,127.75,138.02,149.38,165.18,119.4,102.39,65.92,119.66,151.36
8/19/2021,154.31,132.64,132.66,199.27,143.54,97.23,132.83,135.03,151.84,68.61,128.85,136.97,148.45,165.39,119.57,102.39,66.86,120.12,151.56
8/20/2021,155.1,133.24,132.97,201.86,144.46,94.13,133.72,133.81,149.08,68.8,129.08,137.81,149.83,166.97,119.54,102.39,64.28,121.58,152.79
8/23/2021,155.07,132.7,134.04,204.44,145.68,98.93,136.69,136.96,149.25,71.39,128.62,138.89,151.86,169.1,119.62,102.39,63.27,119.98,154.09
8/24/2021,154.53,131.75,134.76,204.18,146.65,102.47,137.95,138.83,151.19,72.54,127.65,139.82,153.02,169.79,119.39,102.39,63.12,119.23,154.32
8/25/2021,154.14,131.52,135.57,204.07,147.27,106.82,138.05,139.57,151.69,73.07,127.53,141.52,153.5,170.18,119.11,102.39,62.4,119.47,154.66
8/26/2021,153.52,131.64,134.99,202.79,146.26,104.19,137.32,139.13,152.19,71.96,126.89,140.76,152.37,168.94,119.22,102.39,63.68,119.05,153.76
8/27/2021,153.27,132.79,135.92,204.76,148.2,105.55,138.71,140.8,152.52,73.85,127.33,142.6,153.75,171.65,119.55,102.39,62.09,119.02,155.12
8/30/2021,154.2,134.32,135.71,206.99,147.94,107.26,138.71,140.86,150.99,72.99,128.01,140.51,155.16,172.93,119.8,102.39,61.78,119.22,155.79
8/31/2021,154.01,135.15,135.33,205.82,147.48,106.66,140.9,140.04,149.28,72.46,128.23,140.39,155.74,173.4,119.69,102.39,61.65,119.11,155.58
9/1/2021,154.04,137.43,134.84,205.87,147.07,105.12,139,139.99,147.37,71.37,128.87,139.52,155.7,174.31,119.66,102.39,60.88,120.66,155.62
9/2/2021,155.7,138.03,136.21,205.77,147.95,107.74,139.46,141.15,148.22,73.17,129.34,139.92,155.58,173.1,119.87,102.39,60.8,121.64,156.07
9/3/2021,155.87,138.09,135.36,206.56,146.92,107.27,140.62,141.25,148.73,72.78,129.28,139.1,155.6,173.29,119.56,102.39,61.14,120.67,156.01
9/7/2021,154.98,136.52,132.97,206.61,145.97,106.07,140.51,139.86,146.91,72.37,127.88,138.31,156.16,174.07,119.17,102.39,61.73,119.01,155.48
9/8/2021,154.86,137.28,133.2,205.77,144.47,105.61,140.7,140.52,146.26,71.43,128.87,137.85,156.4,173.32,119.37,102.39,61.73,121.14,155.28
9/9/2021,153.05,134.37,132.57,204.9,144.57,103.46,142.85,139.68,144.73,71.52,128.09,138.19,155.97,172.75,119.85,102.39,62.43,120.43,154.56
9/10/2021,151.62,132.72,131.95,202.89,144.5,105.43,146.79,140.64,145.36,71.49,127.66,137.29,155.08,171.21,119.61,102.39,63.72,118.77,153.37
9/13/2021,150.69,133.36,132.31,202.96,144.48,105.29,144.83,140.73,145.13,73.59,127.87,138.85,155.3,171.9,119.95,102.39,62.45,118.55,153.72
9/14/2021,150.51,132.9,130.68,202.68,142.79,105.17,142.62,140.92,146.58,72.45,127.1,136.9,154.79,170.38,120.34,102.39,62.81,118.07,152.84
9/15/2021,151.54,133.45,132.14,204.48,144.35,106.76,145.17,143.21,149.15,75.21,127.61,138.17,155.81,171.61,120.2,102.39,61.75,117.89,154.13
9/16/2021,151.17,133.65,131.26,204.61,142.77,105.92,142.84,142.44,148.79,74.42,127.19,137.84,156.5,171.26,119.93,102.39,61.34,116.93,153.89
9/17/2021,151.28,132.39,129.89,201.5,139.84,105.36,142.62,141.35,147.75,73.85,126.52,137.17,155.91,169.09,119.72,102.39,63.33,115.08,152.49
9/20/2021,149.8,131.56,128.4,197.75,137.12,102.6,139.81,138.91,145.48,71.61,125.19,134.12,152.22,165.95,120.14,102.4,66.83,114.84,149.9
9/21/2021,150.02,131.5,127.49,197.82,136.88,102.57,138.75,138.8,145.07,71.88,125.05,133.93,152.35,165.39,120.11,102.4,65.51,114.56,149.78
9/22/2021,150.15,132.7,128.72,200.58,138.26,103.76,142.83,141.13,147.27,74.15,125.38,136.04,154.35,165.38,120.33,102.4,63.76,114.44,151.21
9/23/2021,151.31,131.98,130.71,203.28,140.18,105.88,143.32,142.7,148.83,76.68,125.86,139.44,155.92,166.72,119.56,102.4,61.82,113.87,153.04
9/24/2021,150.68,130.39,130.92,203.42,139.97,106.45,143.37,143.56,149.09,77.32,126.12,140.2,156.4,167.87,119.28,102.4,60.76,113.69,153.26
9/27/2021,148.52,128.16,131.06,201.37,141.07,108.06,142.47,145.12,150.15,79.98,125.44,142.04,157,167.69,119.14,102.4,61.07,112.32,152.84
9/28/2021,146,127.37,129.56,195.36,139.26,106.94,142.8,145.19,149,80.34,123.7,139.79,153.85,163.01,118.51,102.4,64.29,110.95,149.73
9/29/2021,147.12,128.22,129.66,195.16,138.72,108.31,141.17,144.03,149.9,80.34,124.78,139.87,153.92,162.66,118.63,102.4,64.88,112.39,149.96
9/30/2021,145.24,126.17,126.92,193.83,136.51,109.26,138.13,144.84,150.94,79.19,122.48,137.6,151.67,161.97,118.54,102.4,64.72,111.46,148.18
10/1/2021,145.34,127.48,128.71,196.62,138.69,112.05,139.48,146.08,152.8,81.8,122.79,139.79,152.6,164.85,118.84,102.4,63.78,111.42,149.88
10/4/2021,143.17,127.6,128.02,191.97,138.07,114.96,141.48,147.53,152.1,83.13,122.35,138.76,150.98,161.37,118.74,102.39,64.6,112.96,147.93
10/5/2021,144,126.51,129.43,194.77,139.36,117.42,141.36,148.9,151.73,83.61,122.94,141.22,151.75,163.94,118.39,102.39,63.51,112.75,149.49
10/6/2021,143.78,127.75,130.02,196.1,138.99,114.94,139.96,147.1,151.39,82.73,124.18,141.44,152.39,164.69,118.42,102.39,62.89,114.47,150.1
10/7/2021,145.55,127.94,131.02,197.9,140.86,115.77,142.64,148.42,151.77,83.3,124.7,142.27,154.67,165.22,118.02,102.39,61.8,113.87,151.35
10/8/2021,144.86,126.51,130.99,197.13,140.07,116.73,144.64,149.6,151.49,85.9,124.51,142.95,153.97,164.64,117.65,102.39,61.16,113.03,151.06
10/11/2021,143.77,126.73,129.99,196.09,140.11,116.96,147.94,150.25,151.27,85.55,124.46,141.5,153.23,162.25,,,61.59,111.51,150.02
10/12/2021,143.09,128.42,129.57,195.09,140.31,116.68,147.48,149.94,149.7,85.53,124.51,141.07,154.27,160.55,118.01,102.39,61,112.25,149.66
10/13/2021,143.21,129.12,129.8,196.19,141.37,116.98,149.36,149.77,147.25,85.45,124.76,140.16,155.15,161.34,118.32,102.39,60.44,113.53,150.11
10/14/2021,145.26,130.93,132.25,200.67,144.8,118.64,153.29,151.53,148.38,86.5,126.18,142.56,156.68,164.11,118.59,102.39,58.73,114.89,152.67
10/15/2021,145.98,130.96,133.53,202.26,145.17,120.77,157.82,153.14,149.92,86.9,125.96,144.71,159.43,163.93,118.33,102.39,58.78,114.63,153.81
10/18/2021,144.93,131.25,133.65,203.98,145.11,120.63,156.93,152.5,150.31,86.99,125.37,144.72,161.34,165.1,118.41,102.39,58.17,113.52,154.33
10/19/2021,146.83,131.77,134.41,205.96,145.83,120.39,155,152.55,150.04,87.98,125.43,146.15,160.88,166.42,117.98,102.39,57.89,114.95,155.47
10/20/2021,148.96,133.82,135.26,205.37,147.02,121.85,155.52,154.27,152.29,88.72,126.2,147.32,160.64,166.13,117.76,102.39,57.57,116.75,156.04
10/21/2021,149.61,134.29,135.55,206.2,146.67,120.46,149.25,151.76,150.14,87.11,126,146.79,162.86,166.73,117.56,102.39,56.67,116.77,156.51
10/22/2021,150.17,135.17,135.96,205.52,146.43,120.29,147.65,152.97,151.78,87.92,126.96,148.74,161.78,162.93,117.9,102.39,57.28,117.32,156.34
10/25/2021,150.31,135.6,136.26,206.2,147.74,121.64,149.24,154.41,152.75,89.19,126.98,148.51,165.2,163.58,117.95,102.39,56.46,116.81,157.08
10/26/2021,151.11,136.22,135.5,206.87,148.28,121.87,147.56,154.65,153.36,89.8,127.35,148.75,165.59,162.8,118.26,102.39,57,117.47,157.37
10/27/2021,149.88,135.24,133.86,206.48,146.15,118.48,142.43,152.92,154.93,87.23,126.69,146.23,165.99,164.35,118.92,102.39,57.65,116.69,156.57
10/28/2021,151.17,137.22,135.58,208.66,147.64,117.47,144.94,153.36,156.1,87.83,127.18,148.04,168.26,164.88,118.66,102.39,56.75,117.44,158.11
10/29/2021,152.61,135.58,135.58,209.57,146.9,118.01,143.15,153.14,156.57,87.25,127.02,147.4,168.22,166.25,118.72,102.39,56.97,116.7,158.42
11/1/2021,152.4,135.85,136,209.41,147.23,119.98,144.01,154.08,159.53,88.63,127.12,147.53,170.67,165.16,118.5,102.4,56.5,117.16,158.71
11/2/2021,153.36,137.12,136.41,211.11,148.85,122.01,142.68,153.6,158.58,87.74,128,147.77,169.61,165.68,118.75,102.4,55.77,117.22,159.29
11/3/2021,154.33,137.95,136.15,212.38,150.49,116.45,141.21,151.44,157.09,87.01,129.14,148.35,172.73,166.73,118.46,102.4,54.78,116.84,160.32
11/4/2021,153.16,136.37,136.72,215.64,150.33,114.17,138.96,149.91,155.76,87.18,129.41,146.37,175.3,167.37,119.02,102.4,55.25,116.17,160.99
11/5/2021,151.59,136.68,138.07,216.57,151.59,115.13,139.39,151.07,154.7,88.41,130.12,146.47,176.62,168.62,119.7,102.4,56.22,117.2,161.59
11/8/2021,152.39,136.66,138.62,217.82,153.45,114.84,141.37,151.73,154.34,89.19,128.9,147.23,174.18,168.35,119.56,102.4,56.25,115.5,161.73
11/9/2021,151.82,137.15,138.97,216.89,154.1,117.04,139.63,152.62,156.44,89.54,129.42,146.42,171.83,167.91,120.03,102.4,56.74,116,161.17
11/10/2021,152.22,136.48,138.09,213.25,153,113.1,140.05,151.7,159.01,86.89,129.78,146.13,170.66,165.81,119.07,102.4,57.14,116.82,159.84
11/11/2021,151.87,136.54,137.51,214.38,154.3,113.57,142.25,153.14,160.48,87.16,129.79,146.58,170.23,165.03,,,56.7,116.12,159.93
11/12/2021,152.52,136.63,138.63,216.92,155.39,112.97,143.5,152.96,162.05,86.93,129.81,146.85,170.99,167.81,118.79,102.4,55.62,115.9,161.09
11/15/2021,151.54,137.28,138.85,216.67,154.68,113.35,141.96,152.99,162.5,87.65,130.44,146.88,170.94,168.12,118.18,102.4,55.28,117.42,161.08
11/16/2021,152.12,136.39,138.84,218.99,154.19,114.22,139.56,152.71,161.17,87.73,129.66,146.64,173.29,167.27,117.96,102.4,55.42,116.76,161.71
11/17/2021,152.37,137.27,138.06,218.13,153.21,111.08,139.08,151.81,163.76,86.2,129.41,145.01,174.31,166.97,118.21,102.4,55.79,116.92,161.29
11/18/2021,152.46,137.31,137.69,220.36,152.53,111.68,139.45,152.05,162.53,85.74,128.95,144.32,176.91,166.61,118.35,102.4,56.1,116.29,161.83
11/19/2021,151.47,136.55,136.96,222.05,152.29,107.41,142.57,151.28,162.72,82.39,128.57,142.72,177.51,166.13,118.67,102.4,56.49,116.97,161.61
11/22/2021,150.77,135.86,137.35,219.51,152.52,109.72,143.95,152.15,164.62,83.89,129.57,144.75,176.57,164.08,118.03,102.4,56.96,117.66,161.09
11/23/2021,150.9,137.35,137.59,219.05,152.66,113.46,143.1,153.61,166.23,86.44,130.47,146.99,175.46,163.42,117.3,102.4,56.21,117.8,161.36
11/24/2021,150.84,139.11,137.41,220.61,151.52,112.84,144.88,153.88,165.05,87.28,130.1,146.66,175.74,163.77,117.62,102.4,55.93,117.73,161.73
11/26/2021,150.17,135.37,133.66,214.87,148.85,98.66,139.9,146.2,163.67,83.76,128.28,141.86,171.1,160.72,118.58,102.4,63.67,115.84,158.05
